d-08-2026 10:45:15 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:15 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:15 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 2, humans: 2
d-08-2026 10:45:15 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 2 detection(s)
d-08-2026 10:45:16 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:16 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 2 detection(s)
d-08-2026 10:45:16 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:16 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 2, humans: 2
d-08-2026 10:45:17 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:18 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:18 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 2, humans: 2
d-08-2026 10:45:18 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 2 detection(s)
d-08-2026 10:45:19 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:19 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 2 detection(s)
d-08-2026 10:45:19 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:19 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 2, humans: 2
d-08-2026 10:45:20 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:20 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:20 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 2, humans: 2
d-08-2026 10:45:20 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:21 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:21 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 2 detection(s)
d-08-2026 10:45:21 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:21 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:22 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:22 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:22 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 2, humans: 2
d-08-2026 10:45:23 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:23 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:24 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:24 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:24 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:25 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:25 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:25 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:25 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:26 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:26 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:27 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:27 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:28 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:28 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:28 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:28 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:29 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:29 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:29 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:29 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:30 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:30 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:30 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:30 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 1 detection(s)
d-08-2026 10:45:31 | DEBUG    | ball_tracking.ball_tracking.detectors | BallDetector: found 0 detection(s)
d-08-2026 10:45:31 | DEBUG    | ball_tracking.ball_tracking.detectors | StumpDetector: found 2 detection(s)
d-08-2026 10:45:32 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
d-08-2026 10:45:32 | INFO     | ball_tracking.ball_tracking.pipeline | Frame detections -> balls: 0, stumps: 1, humans: 2
d-08-2026 10:45:33 | DEBUG    | ball_tracking.ball_tracking.detectors | HumanDetector: found 2 detection(s)
